ProductCode,ProductName,Category,Price,Stock
1745,ProductA,Furniture,114.0,96
1746,ProductD,Electronics,442.0,22
1747,ProductB,Clothing,363.0,36
1748,ProductD,Toys,307.0,61
1749,ProductC,Furniture,107.0,57
1750,ProductB,Furniture,258.0,69
1751,ProductE,Toys,442.0,43
1752,ProductC,Clothing,57.0,92
1753,ProductE,Furniture,258.0,18
1754,ProductD,Electronics,299.0,52
1755,ProductB,Furniture,134.0,49
1756,ProductB,Toys,457.0,63
1757,ProductB,Clothing,308.0,17
1758,ProductC,Furniture,205.0,28
1759,ProductC,Toys,237.0,74
1760,ProductC,Clothing,390.0,2
1761,ProductD,Furniture,114.0,20
1762,ProductB,Electronics,64.0,14
1763,ProductA,Toys,130.0,63
1764,ProductE,Clothing,304.0,5
1765,ProductC,Furniture,91.0,31
1766,ProductA,Electronics,104.0,68
1767,ProductA,Furniture,235.0,35
1768,ProductB,Furniture,57.0,63
1769,ProductC,Furniture,248.0,33
1770,ProductD,Electronics,327.0,98
1771,ProductC,Furniture,268.0,81
1772,ProductE,Furniture,107.0,99
1773,ProductC,Furniture,71.0,26
1774,ProductB,Furniture,106.0,40
1775,ProductD,Furniture,353.0,61
1776,ProductB,Electronics,367.0,89
1777,ProductE,Toys,430.0,76
1778,ProductC,Furniture,164.0,41
1779,ProductE,Clothing,271.0,71
1780,ProductD,Electronics,161.0,19
1781,ProductB,Clothing,417.0,70
1782,ProductC,Furniture,92.0,77
1783,ProductD,Furniture,135.0,74
1784,ProductA,Furniture,358.0,12
1785,ProductC,Toys,379.0,93
1786,ProductD,Furniture,329.0,17
1787,ProductE,Furniture,217.0,44
1788,ProductC,Furniture,352.0,18
1789,ProductD,Toys,485.0,11
1790,ProductB,Clothing,155.0,66
1791,ProductE,Furniture,219.0,99
1792,ProductD,Clothing,137.0,69
1793,ProductB,Toys,216.0,15
1794,ProductD,Toys,285.0,26
1795,ProductB,Electronics,464.0,61
1796,ProductD,Toys,444.0,39
1797,ProductC,Electronics,69.0,61
1798,ProductA,Clothing,486.0,88
1799,ProductD,Clothing,444.0,34
1800,ProductA,Furniture,170.0,90
1801,ProductD,Electronics,,81
1802,ProductD,Furniture,73.0,5
1803,ProductB,Clothing,115.0,51
1804,ProductA,Clothing,265.0,93
1805,ProductA,Electronics,499.0,1
1806,ProductB,Toys,216.0,95
1807,ProductA,Clothing,459.0,49
1808,ProductB,Clothing,352.0,14
1809,ProductB,Furniture,456.0,9
1810,ProductC,Clothing,198.0,58
1811,ProductE,Toys,473.0,4
1812,ProductA,Furniture,96.0,44
1813,ProductC,Electronics,130.0,34
1814,ProductC,Electronics,269.0,56
1815,ProductA,Toys,384.0,92
1816,ProductE,Electronics,278.0,90
1817,ProductD,Furniture,487.0,26
1818,ProductC,Electronics,391.0,56
1819,ProductA,Electronics,258.0,63
1820,ProductB,Electronics,477.0,56
1821,ProductE,Furniture,404.0,17
1822,ProductC,Clothing,476.0,32
1823,ProductE,Toys,230.0,28
1824,ProductE,Furniture,419.0,52
1825,ProductB,Clothing,491.0,45
1826,ProductE,Furniture,201.0,37
1827,ProductD,Toys,449.0,4
1828,ProductE,Clothing,429.0,90
1829,ProductD,Clothing,390.0,2
1830,ProductD,Toys,73.0,10
1831,ProductA,Furniture,413.0,68
1832,ProductC,Clothing,353.0,34
1833,ProductE,Clothing,51.0,4
1834,ProductB,Electronics,336.0,84
1835,ProductB,Clothing,125.0,38
1836,ProductA,Toys,182.0,73
1837,ProductB,Electronics,128.0,36
1838,ProductE,Furniture,285.0,55
1839,ProductC,Toys,230.0,15
1840,ProductA,Electronics,127.0,96
1841,ProductE,Clothing,314.0,14
1842,ProductD,Clothing,156.0,16
1843,ProductA,Clothing,328.0,62
1844,ProductA,Electronics,167.0,48
1845,ProductC,Clothing,179.0,72
1846,ProductA,Toys,434.0,72
1847,ProductB,Electronics,178.0,8
1848,ProductE,Furniture,52.0,80
1849,ProductB,Clothing,113.0,73
1850,ProductB,Furniture,119.0,59
1851,ProductD,Electronics,487.0,74
1852,ProductA,Furniture,390.0,12
1853,ProductE,Furniture,134.0,80
1854,ProductB,Furniture,184.0,60
1855,ProductB,Electronics,327.0,59
1856,ProductB,Electronics,59.0,69
1857,ProductA,Furniture,305.0,72
1858,ProductD,Electronics,439.0,77
1859,ProductE,Toys,386.0,22
1860,ProductB,Toys,130.0,89
1861,ProductA,Furniture,366.0,89
1862,ProductA,Clothing,253.0,87
1863,ProductB,Electronics,334.0,47
1864,ProductC,Electronics,200.0,61
1865,ProductE,Toys,105.0,18
1866,ProductE,Furniture,195.0,84
1867,ProductA,Toys,152.0,86
1868,ProductB,Toys,138.0,7
1869,ProductB,Toys,439.0,48
1870,ProductA,Furniture,230.0,56
1871,ProductA,Electronics,338.0,17
1872,ProductB,Electronics,417.0,33
1873,ProductD,Toys,237.0,59
1874,ProductC,Electronics,402.0,91
1875,ProductE,Electronics,210.0,88
1876,ProductD,Furniture,294.0,54
1877,ProductA,Toys,146.0,37
1878,ProductB,Clothing,469.0,40
1879,ProductA,Clothing,111.0,7
1880,ProductC,Furniture,429.0,90
1881,ProductE,Furniture,371.0,95
1882,ProductE,Toys,206.0,30
1883,ProductD,Electronics,472.0,18
1884,ProductC,Furniture,352.0,90
1885,ProductE,Electronics,242.0,27
1886,ProductA,Furniture,413.0,37
1887,ProductA,Toys,263.0,7
1888,ProductB,Toys,469.0,99
1889,ProductC,Toys,260.0,92
1890,ProductA,Toys,494.0,33
1891,ProductE,Furniture,109.0,43
1892,ProductE,Furniture,481.0,89
1893,ProductE,Furniture,77.0,63
1894,ProductD,Furniture,111.0,53
1895,ProductD,Furniture,223.0,55
1896,ProductD,Toys,447.0,36
1897,ProductB,Furniture,119.0,79
1898,ProductB,Electronics,62.0,54
1899,ProductD,Clothing,155.0,22
1900,ProductC,Toys,382.0,81
1901,ProductB,Furniture,175.0,27
1902,ProductB,Furniture,243.0,50
1903,ProductC,Clothing,138.0,99
1904,ProductB,Toys,61.0,27
1905,ProductC,Electronics,387.0,98
1906,ProductB,Furniture,416.0,25
1907,ProductB,Electronics,494.0,25
1908,ProductB,Toys,177.0,4
1909,ProductC,Toys,76.0,6
1910,ProductE,Furniture,166.0,65
1911,ProductD,Toys,494.0,21
1912,ProductB,Electronics,70.0,39
1913,ProductC,Toys,312.0,57
1914,ProductD,Clothing,123.0,8
1915,ProductA,Toys,329.0,85
1916,ProductE,Clothing,171.0,27
1917,ProductA,Clothing,53.0,82
1918,ProductD,Electronics,155.0,21
1919,ProductD,Clothing,292.0,42
1920,ProductD,Electronics,483.0,11
1921,ProductC,Furniture,103.0,62
1922,ProductE,Furniture,335.0,36
1923,ProductA,Clothing,193.0,97
1924,ProductD,Electronics,99.0,55
1925,ProductE,Furniture,107.0,44
1926,ProductC,Furniture,435.0,21
1927,ProductD,Electronics,283.0,91
1928,ProductD,Toys,498.0,66
1929,ProductB,Furniture,223.0,94
1930,ProductE,Electronics,169.0,75
1931,ProductB,Electronics,107.0,42
1932,ProductA,Toys,230.0,9
1933,ProductA,Toys,165.0,65
1934,ProductC,Clothing,134.0,35
1935,ProductB,Clothing,166.0,60
1936,ProductA,Toys,248.0,63
1937,ProductD,Furniture,111.0,1
1938,ProductA,Toys,457.0,98
1939,ProductC,Electronics,290.0,92
1940,ProductA,Furniture,292.0,47
1941,ProductD,Furniture,168.0,48
1942,ProductB,Toys,297.0,88
1943,ProductD,Electronics,92.0,51
1944,ProductC,Clothing,258.0,36
1945,ProductE,Electronics,477.0,66
1946,ProductC,Clothing,394.0,27
1947,ProductC,Toys,240.0,98
1948,ProductB,Furniture,187.0,32
1949,ProductB,Furniture,51.0,14
1950,ProductD,Clothing,103.0,22
1951,ProductE,Electronics,216.0,95
1952,ProductA,Furniture,380.0,11
1953,ProductB,Furniture,74.0,51
1954,ProductE,Toys,86.0,17
1955,ProductC,Toys,171.0,90
1956,ProductE,Toys,370.0,73
1957,ProductB,Electronics,474.0,5
1958,ProductE,Electronics,445.0,96
1959,ProductC,Toys,121.0,53
1960,ProductA,Clothing,398.0,75
1961,ProductA,Furniture,362.0,5
1962,ProductE,Electronics,64.0,43
1963,ProductD,Toys,400.0,97
1964,ProductA,Electronics,62.0,10
1965,ProductE,Furniture,390.0,36
1966,ProductA,Clothing,482.0,53
1967,ProductE,Electronics,235.0,46
1968,ProductB,Furniture,442.0,65
1969,ProductD,Electronics,416.0,36
1970,ProductD,Furniture,389.0,57
1971,ProductD,Electronics,369.0,10
1972,ProductD,Electronics,302.0,94
1973,ProductC,Electronics,52.0,49
1974,ProductE,Electronics,200.0,94
1975,ProductD,Clothing,161.0,45
1976,ProductC,Furniture,348.0,27
1977,ProductE,Clothing,284.0,88
1978,ProductA,Furniture,414.0,10
1979,ProductC,Clothing,420.0,86
1980,ProductB,Toys,489.0,2
1981,ProductA,Clothing,206.0,28
1982,ProductC,Toys,80.0,5
1983,ProductC,Furniture,310.0,1
1984,ProductC,Toys,408.0,13
1985,ProductD,Furniture,50.0,7
1986,ProductC,Electronics,304.0,40
1987,ProductC,Toys,471.0,85
1988,ProductC,Clothing,312.0,57
1989,ProductB,Toys,472.0,7
1990,ProductD,Electronics,431.0,70
1991,ProductA,Furniture,111.0,6
1992,ProductD,Clothing,381.0,40
1993,ProductA,Electronics,121.0,64
1994,ProductC,Electronics,234.0,41
1995,ProductA,Furniture,126.0,9
1996,ProductE,Furniture,259.0,96
1997,ProductA,Electronics,163.0,75
1998,ProductB,Toys,452.0,19
1999,ProductD,Electronics,118.0,32
2000,ProductA,Clothing,126.0,43
2001,ProductB,Electronics,,40
2002,ProductB,Toys,265.0,17
2003,ProductD,Toys,92.0,91
2004,ProductC,Furniture,160.0,20
2005,ProductD,Furniture,285.0,24
2006,ProductC,Furniture,188.0,57
2007,ProductA,Toys,311.0,20
2008,ProductA,Furniture,235.0,60
2009,ProductD,Furniture,446.0,83
2010,ProductA,Toys,491.0,72
2011,ProductD,Furniture,225.0,66
2012,ProductD,Toys,359.0,59
2013,ProductC,Clothing,420.0,71
2014,ProductA,Furniture,299.0,49
2015,ProductE,Electronics,350.0,14
2016,ProductC,Electronics,184.0,98
2017,ProductA,Toys,225.0,62
2018,ProductC,Electronics,167.0,45
2019,ProductC,Toys,139.0,38
2020,ProductA,Toys,263.0,18
2021,ProductC,Toys,101.0,13
2022,ProductD,Clothing,58.0,81
2023,ProductC,Toys,209.0,12
2024,ProductB,Electronics,473.0,39
2025,ProductC,Toys,262.0,22
2026,ProductD,Furniture,134.0,29
2027,ProductC,Furniture,449.0,10
2028,ProductC,Toys,105.0,72
2029,ProductA,Toys,89.0,91
2030,ProductE,Toys,342.0,30
2031,ProductB,Electronics,183.0,75
2032,ProductA,Toys,386.0,5
2033,ProductD,Furniture,174.0,89
2034,ProductA,Clothing,371.0,68
2035,ProductA,Furniture,273.0,41
2036,ProductD,Furniture,109.0,43
2037,ProductA,Furniture,460.0,48
2038,ProductD,Furniture,456.0,39
2039,ProductB,Electronics,495.0,42
2040,ProductD,Electronics,459.0,94
2041,ProductD,Clothing,90.0,52
2042,ProductC,Clothing,187.0,63
2043,ProductB,Clothing,477.0,7
2044,ProductA,Toys,420.0,96
2045,ProductC,Clothing,147.0,94
2046,ProductC,Electronics,150.0,66
2047,ProductE,Electronics,489.0,26
2048,ProductB,Toys,81.0,92
2049,ProductA,Toys,170.0,91
2050,ProductD,Toys,150.0,21
2051,ProductE,Electronics,353.0,19
2052,ProductB,Furniture,79.0,46
2053,ProductD,Furniture,409.0,31
2054,ProductA,Clothing,198.0,11
2055,ProductB,Electronics,454.0,81
2056,ProductE,Electronics,234.0,66
2057,ProductD,Toys,459.0,33
2058,ProductD,Clothing,362.0,37
2059,ProductB,Furniture,315.0,4
2060,ProductA,Electronics,360.0,97
2061,ProductB,Furniture,86.0,66
2062,ProductB,Toys,381.0,21
2063,ProductA,Toys,395.0,8
2064,ProductD,Electronics,472.0,15
2065,ProductA,Toys,313.0,92
2066,ProductB,Clothing,386.0,55
2067,ProductA,Toys,495.0,65
2068,ProductC,Toys,303.0,96
2069,ProductB,Clothing,249.0,87
2070,ProductB,Clothing,317.0,28
2071,ProductC,Clothing,471.0,35
2072,ProductB,Clothing,136.0,2
2073,ProductC,Toys,153.0,73
2074,ProductE,Clothing,423.0,23
2075,ProductD,Toys,478.0,77
2076,ProductA,Clothing,56.0,72
2077,ProductC,Clothing,366.0,48
2078,ProductC,Furniture,398.0,19
2079,ProductE,Clothing,136.0,50
2080,ProductC,Clothing,461.0,14
2081,ProductB,Clothing,498.0,67
2082,ProductA,Furniture,397.0,24
2083,ProductB,Electronics,362.0,8
2084,ProductC,Toys,295.0,15
2085,ProductE,Toys,203.0,32
2086,ProductE,Furniture,372.0,60
2087,ProductD,Electronics,53.0,47
2088,ProductE,Furniture,435.0,86
2089,ProductB,Toys,213.0,73
2090,ProductE,Clothing,251.0,72
2091,ProductB,Electronics,299.0,53
2092,ProductA,Clothing,159.0,62
2093,ProductA,Clothing,226.0,37
2094,ProductB,Toys,359.0,99
2095,ProductE,Furniture,117.0,19
2096,ProductE,Electronics,468.0,70
2097,ProductC,Clothing,367.0,89
2098,ProductB,Clothing,430.0,42
2099,ProductA,Toys,222.0,55
2100,ProductB,Toys,245.0,78
2101,ProductD,Furniture,491.0,48
2102,ProductB,Clothing,95.0,42
2103,ProductA,Clothing,84.0,2
2104,ProductE,Toys,185.0,11
2105,ProductA,Toys,283.0,26
2106,ProductA,Clothing,316.0,33
2107,ProductB,Clothing,477.0,81
2108,ProductB,Clothing,226.0,17
2109,ProductA,Toys,83.0,74
2110,ProductB,Electronics,497.0,38
2111,ProductD,Clothing,204.0,89
2112,ProductC,Furniture,144.0,21
2113,ProductA,Electronics,113.0,17
2114,ProductE,Clothing,348.0,82
2115,ProductD,Electronics,309.0,72
2116,ProductA,Clothing,90.0,53
2117,ProductE,Furniture,124.0,46
2118,ProductE,Furniture,440.0,1
2119,ProductD,Electronics,470.0,57
2120,ProductA,Toys,491.0,85
2121,ProductC,Clothing,429.0,80
2122,ProductC,Electronics,249.0,56
2123,ProductE,Furniture,237.0,45
2124,ProductD,Furniture,113.0,60
2125,ProductA,Furniture,485.0,87
2126,ProductB,Toys,489.0,23
2127,ProductC,Furniture,330.0,67
2128,ProductE,Clothing,315.0,13
2129,ProductD,Furniture,448.0,59
2130,ProductE,Clothing,127.0,49
2131,ProductA,Furniture,250.0,7
2132,ProductB,Clothing,51.0,32
2133,ProductD,Toys,181.0,4
2134,ProductD,Toys,375.0,20
2135,ProductD,Toys,216.0,78
2136,ProductE,Toys,294.0,57
2137,ProductA,Electronics,230.0,73
2138,ProductB,Clothing,318.0,31
2139,ProductC,Toys,473.0,57
2140,ProductB,Electronics,112.0,70
2141,ProductD,Electronics,56.0,52
2142,ProductB,Toys,191.0,73
2143,ProductB,Furniture,412.0,11
2144,ProductE,Electronics,129.0,67
2145,ProductB,Clothing,181.0,93
2146,ProductA,Clothing,394.0,35
2147,ProductA,Toys,393.0,74
2148,ProductB,Electronics,229.0,7
2149,ProductE,Clothing,152.0,88
2150,ProductA,Toys,174.0,33
2151,ProductE,Electronics,297.0,39
2152,ProductA,Furniture,312.0,14
2153,ProductA,Clothing,452.0,92
2154,ProductC,Toys,358.0,86
2155,ProductA,Electronics,266.0,96
2156,ProductB,Clothing,105.0,9
2157,ProductC,Clothing,276.0,3
2158,ProductB,Clothing,466.0,40
2159,ProductD,Furniture,479.0,81
2160,ProductD,Electronics,290.0,31
2161,ProductD,Clothing,283.0,25
2162,ProductA,Clothing,164.0,99
2163,ProductE,Clothing,120.0,96
2164,ProductB,Clothing,499.0,38
2165,ProductB,Electronics,399.0,41
2166,ProductD,Clothing,476.0,40
2167,ProductE,Furniture,288.0,97
2168,ProductB,Electronics,174.0,22
2169,ProductD,Clothing,76.0,62
2170,ProductA,Toys,170.0,20
2171,ProductC,Electronics,471.0,12
2172,ProductA,Toys,483.0,32
2173,ProductE,Clothing,457.0,99
2174,ProductB,Clothing,229.0,99
2175,ProductC,Clothing,189.0,86
2176,ProductA,Electronics,125.0,1
2177,ProductD,Toys,207.0,74
2178,ProductC,Clothing,125.0,4
2179,ProductC,Toys,322.0,93
2180,ProductA,Furniture,312.0,31
2181,ProductA,Clothing,489.0,48
2182,ProductB,Clothing,251.0,22
2183,ProductC,Furniture,214.0,34
2184,ProductE,Toys,466.0,13
2185,ProductA,Electronics,446.0,6
2186,ProductC,Toys,132.0,41
2187,ProductD,Furniture,329.0,90
2188,ProductB,Clothing,88.0,41
2189,ProductD,Furniture,209.0,11
2190,ProductA,Toys,470.0,29
2191,ProductD,Electronics,239.0,19
2192,ProductE,Furniture,431.0,17
2193,ProductE,Toys,485.0,30
2194,ProductA,Furniture,84.0,4
2195,ProductE,Furniture,155.0,46
2196,ProductA,Clothing,486.0,51
2197,ProductB,Toys,285.0,24
2198,ProductD,Electronics,217.0,76
2199,ProductD,Toys,317.0,59
2200,ProductE,Toys,350.0,6
2201,ProductB,Toys,,59
2202,ProductB,Clothing,64.0,87
2203,ProductC,Electronics,480.0,87
2204,ProductD,Toys,197.0,90
2205,ProductB,Furniture,246.0,8
2206,ProductA,Clothing,469.0,62
2207,ProductE,Furniture,183.0,37
2208,ProductA,Furniture,357.0,96
2209,ProductA,Clothing,274.0,74
2210,ProductB,Clothing,115.0,87
2211,ProductC,Clothing,108.0,83
2212,ProductB,Toys,125.0,1
2213,ProductB,Clothing,381.0,16
2214,ProductA,Toys,470.0,5
2215,ProductE,Clothing,215.0,29
2216,ProductB,Electronics,447.0,63
2217,ProductB,Clothing,312.0,52
2218,ProductC,Clothing,60.0,59
2219,ProductA,Clothing,115.0,75
2220,ProductA,Electronics,116.0,68
2221,ProductB,Electronics,494.0,66
2222,ProductB,Clothing,304.0,30
2223,ProductB,Electronics,215.0,10
2224,ProductE,Toys,430.0,4
2225,ProductB,Toys,63.0,90
2226,ProductC,Furniture,212.0,97
2227,ProductD,Electronics,332.0,40
2228,ProductD,Electronics,131.0,19
2229,ProductE,Electronics,111.0,5
2230,ProductC,Clothing,316.0,99
2231,ProductB,Clothing,173.0,53
2232,ProductB,Furniture,466.0,7
2233,ProductA,Toys,124.0,1
2234,ProductB,Toys,305.0,31
2235,ProductD,Electronics,255.0,73
2236,ProductB,Electronics,132.0,35
2237,ProductE,Furniture,404.0,71
2238,ProductB,Electronics,100.0,25
2239,ProductE,Clothing,200.0,68
2240,ProductA,Electronics,289.0,84
2241,ProductE,Electronics,406.0,29
2242,ProductB,Toys,498.0,54
2243,ProductA,Electronics,277.0,36
2244,ProductE,Clothing,97.0,92
2245,ProductE,Electronics,174.0,56
2246,ProductC,Furniture,193.0,67
2247,ProductE,Toys,233.0,71
2248,ProductC,Furniture,88.0,22
2249,ProductC,Electronics,334.0,34
2250,ProductE,Electronics,226.0,86
2251,ProductC,Toys,498.0,1
2252,ProductA,Furniture,240.0,87
2253,ProductC,Clothing,221.0,44
2254,ProductC,Toys,94.0,85
2255,ProductA,Electronics,376.0,9
2256,ProductD,Clothing,454.0,39
2257,ProductA,Toys,142.0,84
2258,ProductC,Furniture,168.0,7
2259,ProductC,Clothing,95.0,57
2260,ProductB,Clothing,117.0,54
2261,ProductA,Toys,143.0,93
2262,ProductC,Electronics,227.0,44
2263,ProductD,Toys,359.0,96
2264,ProductB,Toys,253.0,12
2265,ProductB,Clothing,99.0,37
2266,ProductD,Clothing,318.0,99
2267,ProductD,Furniture,174.0,79
2268,ProductC,Toys,445.0,42
2269,ProductE,Electronics,182.0,25
2270,ProductD,Electronics,159.0,5
2271,ProductB,Electronics,335.0,80
2272,ProductB,Furniture,459.0,53
2273,ProductD,Furniture,160.0,67
2274,ProductD,Electronics,162.0,30
2275,ProductD,Furniture,303.0,68
2276,ProductB,Furniture,376.0,71
2277,ProductD,Furniture,275.0,86
2278,ProductB,Electronics,123.0,27
2279,ProductC,Electronics,98.0,8
2280,ProductC,Toys,161.0,87
2281,ProductC,Furniture,403.0,45
2282,ProductB,Toys,498.0,8
2283,ProductE,Clothing,271.0,60
2284,ProductE,Electronics,182.0,44
2285,ProductC,Toys,493.0,68
2286,ProductA,Electronics,229.0,17
2287,ProductE,Toys,496.0,32
2288,ProductD,Furniture,263.0,19
2289,ProductC,Furniture,122.0,84
2290,ProductC,Clothing,425.0,81
2291,ProductD,Toys,451.0,30
2292,ProductB,Clothing,89.0,79
2293,ProductC,Toys,442.0,97
2294,ProductB,Electronics,388.0,71
2295,ProductB,Toys,365.0,92
2296,ProductE,Furniture,115.0,94
2297,ProductD,Clothing,459.0,58
2298,ProductB,Electronics,87.0,34
2299,ProductC,Toys,106.0,89
2300,ProductB,Electronics,120.0,25
2301,ProductA,Electronics,261.0,72
2302,ProductD,Toys,122.0,23
2303,ProductB,Furniture,55.0,94
2304,ProductA,Clothing,151.0,46
2305,ProductC,Toys,361.0,76
2306,ProductE,Toys,312.0,7
2307,ProductD,Furniture,213.0,54
2308,ProductE,Furniture,131.0,38
2309,ProductC,Toys,426.0,24
2310,ProductC,Toys,472.0,44
2311,ProductA,Toys,486.0,6
2312,ProductE,Toys,468.0,74
2313,ProductA,Toys,428.0,31
2314,ProductB,Clothing,369.0,63
2315,ProductE,Toys,481.0,6
2316,ProductB,Toys,142.0,29
2317,ProductB,Clothing,75.0,32
2318,ProductB,Clothing,246.0,4
2319,ProductC,Toys,216.0,76
2320,ProductB,Electronics,438.0,54
2321,ProductB,Furniture,407.0,5
2322,ProductA,Toys,79.0,83
2323,ProductD,Furniture,319.0,49
2324,ProductB,Clothing,330.0,78
2325,ProductA,Furniture,67.0,85
2326,ProductC,Furniture,250.0,24
2327,ProductC,Electronics,323.0,53
2328,ProductC,Electronics,154.0,31
2329,ProductE,Toys,477.0,35
2330,ProductA,Clothing,139.0,69
2331,ProductD,Toys,111.0,38
2332,ProductB,Toys,307.0,40
2333,ProductA,Electronics,287.0,48
2334,ProductD,Toys,412.0,36
2335,ProductB,Clothing,368.0,32
2336,ProductD,Furniture,162.0,28
2337,ProductC,Furniture,382.0,47
2338,ProductE,Furniture,396.0,3
2339,ProductD,Toys,452.0,14
2340,ProductB,Furniture,486.0,34
2341,ProductB,Electronics,266.0,7
2342,ProductE,Furniture,256.0,16
2343,ProductA,Furniture,157.0,87
2344,ProductC,Electronics,87.0,55
2345,ProductC,Toys,271.0,67
2346,ProductD,Toys,295.0,90
2347,ProductD,Clothing,369.0,4
2348,ProductA,Clothing,176.0,62
2349,ProductA,Clothing,129.0,5
2350,ProductA,Furniture,476.0,10
2351,ProductC,Clothing,499.0,20
2352,ProductA,Toys,185.0,24
2353,ProductE,Toys,381.0,28
2354,ProductA,Furniture,99.0,34
2355,ProductE,Toys,370.0,95
2356,ProductD,Clothing,499.0,34
2357,ProductD,Toys,303.0,77
2358,ProductA,Clothing,464.0,82
2359,ProductD,Toys,191.0,55
2360,ProductD,Toys,375.0,40
2361,ProductD,Electronics,441.0,60
2362,ProductA,Furniture,496.0,50
2363,ProductE,Electronics,222.0,35
2364,ProductC,Furniture,109.0,17
2365,ProductD,Furniture,211.0,75
2366,ProductB,Clothing,348.0,54
2367,ProductE,Furniture,52.0,75
2368,ProductC,Furniture,287.0,60
2369,ProductE,Clothing,452.0,40
2370,ProductE,Toys,102.0,86
2371,ProductA,Furniture,428.0,81
2372,ProductA,Electronics,145.0,16
2373,ProductE,Electronics,142.0,94
2374,ProductD,Electronics,214.0,25
2375,ProductA,Toys,287.0,41
2376,ProductE,Furniture,86.0,33
2377,ProductE,Clothing,301.0,98
2378,ProductC,Toys,198.0,20
2379,ProductA,Electronics,319.0,88
2380,ProductD,Clothing,231.0,95
2381,ProductC,Electronics,194.0,25
2382,ProductB,Electronics,125.0,97
2383,ProductC,Clothing,154.0,5
2384,ProductE,Clothing,469.0,94
2385,ProductB,Electronics,116.0,61
2386,ProductE,Furniture,393.0,99
2387,ProductC,Clothing,377.0,90
2388,ProductD,Clothing,481.0,56
2389,ProductC,Electronics,157.0,11
2390,ProductC,Electronics,208.0,91
2391,ProductC,Electronics,177.0,96
2392,ProductD,Clothing,116.0,58
2393,ProductC,Clothing,364.0,55
2394,ProductD,Furniture,324.0,92
2395,ProductC,Electronics,429.0,85
2396,ProductB,Furniture,178.0,40
2397,ProductD,Clothing,377.0,16
2398,ProductE,Electronics,367.0,72
2399,ProductC,Furniture,398.0,6
2400,ProductC,Furniture,483.0,40
2401,ProductE,Electronics,,78
2402,ProductE,Clothing,400.0,89
2403,ProductC,Furniture,283.0,48
2404,ProductE,Furniture,240.0,20
2405,ProductB,Furniture,239.0,33
2406,ProductC,Toys,361.0,75
2407,ProductE,Toys,452.0,3
2408,ProductD,Electronics,170.0,66
2409,ProductE,Electronics,50.0,2
2410,ProductC,Toys,248.0,59
2411,ProductA,Clothing,254.0,29
2412,ProductB,Clothing,159.0,27
2413,ProductB,Furniture,119.0,94
2414,ProductE,Clothing,212.0,91
2415,ProductD,Toys,407.0,15
2416,ProductE,Clothing,271.0,37
2417,ProductA,Electronics,230.0,12
2418,ProductD,Furniture,264.0,66
2419,ProductE,Furniture,404.0,36
2420,ProductC,Furniture,198.0,44
2421,ProductC,Clothing,474.0,34
2422,ProductE,Electronics,88.0,28
2423,ProductA,Furniture,286.0,87
2424,ProductA,Electronics,460.0,71
2425,ProductB,Toys,252.0,18
2426,ProductA,Clothing,295.0,88
2427,ProductE,Electronics,389.0,84
2428,ProductD,Electronics,258.0,23
2429,ProductE,Furniture,395.0,26
2430,ProductA,Furniture,323.0,28
2431,ProductB,Electronics,63.0,98
2432,ProductB,Clothing,84.0,31
2433,ProductD,Electronics,307.0,67
2434,ProductB,Furniture,107.0,81
2435,ProductA,Toys,407.0,75
2436,ProductB,Furniture,153.0,37
2437,ProductA,Toys,239.0,20
2438,ProductE,Toys,459.0,69
2439,ProductB,Furniture,469.0,31
2440,ProductC,Electronics,105.0,90
2441,ProductD,Electronics,283.0,25
2442,ProductA,Toys,76.0,22
2443,ProductB,Toys,184.0,40
2444,ProductD,Electronics,339.0,75
2445,ProductE,Electronics,174.0,50
2446,ProductA,Electronics,107.0,72
2447,ProductC,Electronics,329.0,49
2448,ProductE,Electronics,211.0,93
2449,ProductE,Furniture,375.0,76
2450,ProductE,Furniture,150.0,46
2451,ProductD,Electronics,497.0,30
2452,ProductD,Clothing,392.0,32
2453,ProductD,Toys,220.0,51
2454,ProductD,Clothing,171.0,10
2455,ProductA,Electronics,418.0,39
2456,ProductB,Toys,159.0,35
2457,ProductD,Clothing,443.0,86
2458,ProductE,Toys,191.0,72
2459,ProductA,Clothing,405.0,61
2460,ProductE,Furniture,396.0,68
2461,ProductA,Furniture,487.0,59
2462,ProductC,Clothing,140.0,8
2463,ProductC,Electronics,211.0,85
2464,ProductE,Electronics,310.0,42
2465,ProductB,Furniture,499.0,61
2466,ProductB,Toys,311.0,42
2467,ProductB,Toys,57.0,58
2468,ProductC,Electronics,403.0,24
2469,ProductE,Electronics,72.0,3
2470,ProductC,Toys,304.0,61
2471,ProductD,Electronics,243.0,35
2472,ProductE,Electronics,280.0,49
2473,ProductA,Electronics,364.0,49
2474,ProductB,Furniture,435.0,65
2475,ProductD,Electronics,274.0,50
2476,ProductD,Furniture,124.0,60
2477,ProductD,Toys,216.0,20
2478,ProductD,Electronics,166.0,46
2479,ProductA,Electronics,134.0,81
2480,ProductE,Clothing,365.0,58
2481,ProductB,Furniture,486.0,44
2482,ProductC,Clothing,244.0,88
2483,ProductA,Clothing,283.0,12
2484,ProductD,Furniture,143.0,2
2485,ProductC,Furniture,496.0,77
2486,ProductE,Toys,293.0,42
2487,ProductD,Furniture,207.0,69
2488,ProductC,Furniture,348.0,47
2489,ProductA,Furniture,197.0,89
2490,ProductC,Clothing,273.0,77
